Размер квадрата: 1000
Средняя длина трубки: 100
Радиус: 1
Количество испытаний: 5
Межчастичный слой: 5
      x|      y|      k|
850.239|774.872|95.2895|
555.819|348.176|102.616|
 508.38| 448.93|94.5683|
736.168|755.984|106.691|
875.049|94.6473|109.392|
562.759|275.558|99.5463|
716.783| 756.74|98.7826|
1.19879|63.2824|98.0741|
607.553|633.875|104.216|
699.224|546.625|94.5922|
103.747| 696.31|94.6845|
211.392|128.748|99.4295|
455.325|583.683|90.5452|
110.275|519.324|98.3026|
387.426|339.674|94.2911|
82.9086|271.203|93.2228|
370.958|872.437|94.8539|
517.458|204.412|94.4076|
146.534| 411.48|108.793|
 878.43|99.8072|102.194|
354.905| 360.77|92.4372|
937.606|584.155|97.8595|
705.046|17.9701|102.104|
810.091|239.138|109.128|
467.013|957.548|103.431|
142.451|854.831|106.111|
718.671|539.499|96.9525|
139.749|636.647|102.275|
626.243|850.009|101.474|
572.206|149.289|108.387|
826.071| 621.24|103.301|
923.876|863.911|98.5587|
255.477|68.3294|94.4708|
59.3902|322.889|98.0213|
615.283|995.659|92.9106|
899.865|183.262|101.691|
472.539|167.998| 96.673|
981.163|19.9676|97.4576|
693.482|475.483|91.5607|
110.752|185.884|98.2299|
321.072|320.134|  109.9|
561.754|871.951|97.3334|
742.542|389.663|100.566|
332.122| 598.57|94.0718|
784.772|447.746|97.2068|
350.761|979.432|101.101|
547.922|507.154|106.654|
555.138|241.199|95.6386|
29.7321|308.065|104.784|
947.799|725.252|94.8107|
821.014|83.3076|98.6776|
494.327|472.545|90.1138|
407.162|515.736|101.966|
699.228| 261.12|100.502|
130.876|54.4717|92.5037|
868.876|844.421|97.6032|
188.072|872.283|98.1102|
130.887|476.454|104.161|
536.741|873.922|99.8818|
46.5179|369.175|106.266|
287.486|971.563|100.383|
 715.62|65.6303| 93.491|
106.817|625.124|109.874|
847.398|658.777|97.7405|
Реальная плотность: 0.0700854
********************************************************************
Испытание2
Плотность: 0.07
********************************************************************
778.558|209.085|100.032|
  662.9|111.312|98.0046|
587.784|59.7311|108.247|
  422.8|259.977|91.1986|
4.58961|619.305|106.736|
466.835|524.271|92.1682|
374.661|65.7532|105.344|
 446.14|190.222|92.6721|
540.459|907.099| 99.581|
771.195|373.429|109.592|
237.557|937.872|92.2788|
385.723|654.311|93.6143|
354.563|436.267|105.474|
407.736|338.762|97.1613|
869.676|838.354|98.5604|
597.799| 832.77|91.0385|
187.975|242.147|100.341|
767.357|641.278|92.9057|
33.5635| 185.78|107.159|
442.674|371.803|108.648|
304.118|189.101|95.5511|
115.796|645.801|100.287|
21.8992|457.928|97.4484|
161.628|784.927|102.065|
61.5362|612.136|93.6895|
939.384|390.332|93.9347|
55.9249|55.1483|106.112|
482.277|399.462| 102.84|
572.693|295.453|93.7065|
905.476| 17.866| 98.539|
312.041|884.952|103.666|
735.364|709.267|90.2363|
386.896|730.702|100.559|
210.038|908.127|101.027|
399.062|577.653|95.3689|
654.609|589.887|97.1026|
73.3495|434.936|103.574|
303.644|513.155|98.1296|
369.944|774.229|101.207|
836.581|507.666| 91.797|
12.1639|835.916|92.8839|
792.158| 561.59|105.145|
652.899|405.357|109.063|
708.438|879.754|105.912|
540.337|253.521|98.1885|
318.299|965.521|101.814|
683.039|858.132|  107.6|
818.869|432.928|103.415|
942.731|495.924|101.327|
88.8886|296.879| 109.25|
616.256|651.384|98.2768|
982.405|947.481| 103.76|
954.776|404.273|102.441|
943.355|692.477|100.369|
123.482|359.552|107.226|
289.564|  307.6|99.8852|
511.091| 842.61|106.821|
966.431|974.621| 100.45|
4.25097|122.111|107.559|
75.1911|412.717|107.487|
0.0564037|690.199|97.8412|
926.372|819.438| 107.44|
277.371|653.836|100.877|
589.049|815.792|96.1355|
540.687|612.851|100.456|
591.188| 560.84|102.571|
501.909| 924.19|104.838|
814.404|79.8288|90.4374|
879.537|713.628| 102.01|
693.631|426.361|104.659|
62.0888|289.423| 108.38|
355.375|755.471|106.271|
27.5104|306.289|105.427|
524.063|37.3852|97.6817|
884.931|364.463|105.869|
 170.74|107.942|92.4148|
 68.412|8.45283|108.142|
756.439|60.1281| 98.002|
665.788|744.227| 95.108|
229.489|916.121|98.0186|
670.275|11.4536|102.614|
261.399|391.754|102.803|
471.424|330.824| 98.669|
775.882|837.325|93.9224|
 212.53|240.866|103.809|
342.193|129.705|109.136|
552.967|441.168|101.759|
679.999| 384.64|96.6817|
161.974|792.315|95.5768|
752.373|892.777|104.506|
82.1348|884.752|96.9386|
747.895|33.6023|99.2782|
325.812|509.862|108.367|
935.899|1.19972|92.2388|
633.961|  629.3|96.9633|
751.507|352.031|95.0352|
81.0406|56.4075|94.5611|
709.183|178.651|102.616|
462.817|254.374|99.7572|
437.047|788.943|100.302|
129.001|60.6695| 106.18|
990.449|122.877|94.1759|
 821.89|149.295|95.3266|
782.031|279.844|105.738|
748.111|470.466|107.172|
 368.84|813.948| 102.64|
548.299|981.631|104.394|
756.563|629.651|102.603|
759.627|813.036| 104.05|
657.842|142.942|108.223|
942.462|349.711|101.055|
754.821|758.614|92.7492|
48.4058|554.527|98.2433|
135.325|529.008|105.827|
629.572|733.764|94.3523|
655.727|920.198|108.335|
588.614|781.429|102.665|
587.123|70.6847|102.098|
312.982| 912.36|94.0203|
658.832|739.881|102.131|
960.131|499.915|95.7095|
106.631|835.771|100.809|
 665.35|258.257|103.689|
467.826|363.477|108.952|
197.008|449.778|93.4067|
223.437|794.982| 97.361|
817.241|0.92736|99.9759|
324.601|171.597|93.7964|
358.575|519.655| 109.62|
5.31673|489.833|102.235|
55.2916|575.738|93.0361|
421.127|725.996| 97.653|
10.6561|279.373| 102.49|
361.786|640.178|92.3856|
936.771| 162.49|103.944|
752.555|10.4878| 96.945|
 279.14|442.276|103.392|
181.976|755.689| 105.37|
402.315|318.827|99.9098|
 894.23|409.505|96.6367|
125.475| 373.77|91.9986|
732.618|218.957|101.883|
404.895|963.315|102.306|
458.814| 130.59|91.3658|
116.648|432.935|    106|
283.605|997.544| 94.287|
57.6828|  234.5|106.143|
 917.72|  329.9|99.6903|
 681.41|61.5359|106.435|
80.4134|646.386| 101.62|
371.885|266.523|103.474|
540.347|821.531|91.2186|
407.818|127.634|104.061|
307.959|411.896|97.0735|
902.163|300.641|99.1662|
463.412| 368.99|101.241|
336.621|684.199|98.5231|
539.158|347.692|94.9834|
116.477| 905.83|90.1963|
926.447|636.079| 91.802|
935.256| 479.26|104.336|
378.606| 295.03|91.4959|
115.417| 783.11|96.7196|
889.363|193.291|105.357|
284.629|983.284|99.8035|
  46.15|28.7817|97.0742|
64.5817|209.308|98.9014|
70.1791|964.609| 97.769|
139.638|38.8991|97.0696|
687.947|433.478|102.388|
340.133|907.158|94.8458|
10.9153|514.432|108.204|
222.218|79.3181|97.9346|
170.293|948.658|98.2225|
92.4366|876.193| 95.342|
 804.24|344.863|106.254|
445.373|615.939| 95.372|
183.731|680.824|93.5094|
541.679|245.881|90.2694|
537.493|721.719|94.7008|
919.055|3.88095|107.151|
548.596|80.1313|106.379|
 334.31|132.729|107.748|
198.749| 140.35|99.4087|
723.803|98.2965|104.636|
238.739|232.381|90.1628|
793.139|242.695| 105.81|
786.353|76.3872| 108.81|
722.753|447.363|108.671|
948.017|270.295|109.486|
222.359|582.063|95.2035|
123.844|684.935| 92.811|
921.495|677.933|103.388|
559.028|521.482|102.614|
464.811|970.671|92.2036|
359.686| 535.73|103.655|
223.884|331.182|95.0312|
112.676|443.412|101.494|
460.015|274.485|98.4917|
155.619|222.904|92.0069|
342.915|697.442|92.8893|
921.735|931.225| 105.35|
958.943|7.83088|90.8342|
509.402|881.421|97.1688|
677.357|554.286|103.101|
 819.21|774.343|104.434|
116.998|960.665|99.5738|
810.713|429.495|104.971|
931.811|823.497|93.2598|
 730.45|806.997|98.3698|
396.112|305.641|94.2239|
84.4319| 797.39|100.894|
234.735|99.9422|95.4618|
913.587|649.384|94.4374|
163.007|682.659|100.103|
580.209|62.4471|104.384|
802.991|603.168| 101.75|
583.479|455.101|101.445|
254.896|968.878| 97.386|
652.811|841.137|98.6972|
303.905|999.265|91.5959|
741.608|506.152|92.4788|
441.651|864.931|96.9988|
778.898|251.377|94.6477|
440.458|726.265|98.2089|
458.484|121.047|97.9889|
331.435|375.263|91.1486|
625.089|239.277|98.6219|
642.041|333.197|108.988|
 587.25|98.8853|104.089|
 371.12|459.398|101.522|
 362.08|780.736|103.924|
862.416|815.962| 94.637|
683.867| 896.24|109.742|
727.271|553.479|104.054|
661.566|630.184|93.7714|
560.299|525.734|102.223|
574.106|964.287|107.254|
408.734|26.3663|90.3002|
486.329|619.798|93.1061|
44.3651|45.4645|100.241|
977.666| 685.62|95.3623|
189.799|495.293|100.814|
684.202|493.494|97.5684|
92.3741|394.977|106.482|
202.153|534.907|98.3154|
756.811|455.627|101.851|
246.723|147.628|97.4137|
111.268|668.703|99.0551|
221.999|665.703|99.0464|
554.163|630.225|99.6871|
380.551|564.181|92.2955|
806.191|163.913|104.421|
842.796|734.616|103.513|
496.801|547.355| 96.119|
721.517|693.419|94.1885|
50.1675|172.475|94.9679|
293.745|401.421|101.533|
 504.17|742.486|92.7624|
970.319|157.922|  108.5|
232.939|450.904|102.931|
235.413|774.294|98.4533|
244.961| 295.13|106.251|
617.478|692.223|94.6611|
219.189|418.229|95.8921|
622.947|411.068|96.0686|
 213.11|970.049|107.817|
 128.43| 188.62|90.4987|
775.216|780.569|94.6762|
248.062|250.844|99.7843|
  41.19|971.518|108.116|
498.358|526.753|103.442|
78.3708|847.876| 98.419|
566.437|540.742|95.5755|
335.437|991.381|93.2197|
311.031|111.504|109.108|
729.394|204.441| 97.391|
668.477|564.134|99.6084|
900.287|843.312|106.536|
265.867|856.848|100.126|
993.535|558.153|90.0728|
322.074|208.842|102.633|
630.518|527.462|102.183|
668.486|279.181| 98.175|
206.599|821.636|99.7211|
527.393|47.0519|91.7161|
790.345| 634.53|109.134|
48.3724|411.899| 101.06|
116.005|286.652|100.219|
259.346|378.747|97.2232|
 536.87|376.205|94.4719|
311.226| 680.08|107.999|
361.086|41.2235|96.7886|
878.304|137.148|103.148|
370.769|918.289|109.924|
 802.59|592.611|94.2672|
309.125|316.788|94.5169|
457.624| 465.74|98.0786|
96.1234|438.534|93.5014|
658.063| 638.21|106.642|
774.476|834.565|94.1596|
525.418|978.537|91.6071|
547.355|933.948|103.841|
464.191|938.363|102.992|
261.932|907.449|99.7933|
 765.55|954.294|106.044|
501.348|822.378|105.838|
 923.96|209.585|101.111|
211.199|233.847|92.2681|
    867|604.654|92.5085|
 627.37| 492.08| 108.28|
 366.05|325.241|98.9321|
407.783|974.185|107.135|
51.2019| 479.02|96.3739|
 925.16|756.025| 95.339|
555.963|930.779|101.931|
864.999|337.972|109.419|
42.3054|221.639|97.9351|
203.428|470.019|105.594|
762.459|698.852|101.701|
401.001| 560.61| 109.32|
666.245|114.286|103.811|
786.453|932.829|105.817|
963.258|588.089|108.361|
725.023|950.452|95.0323|
43.3125|761.634|99.5218|
129.028|113.186|101.519|
 473.28|713.975|103.425|
  491.4|813.974|103.798|
636.617|366.176|98.9143|
483.084|958.457|94.0055|
439.768|671.905|103.632|
781.369|24.8673|101.198|
968.572|50.7277|107.001|
 858.71| 403.99|  90.56|
814.414|952.444|105.067|
733.334|323.032|102.741|
408.729|149.609|90.6665|
739.181|588.799|105.644|
977.142|274.776|102.811|
 262.37|455.242|100.099|
 197.39| 903.79|103.541|
400.048|864.699|108.037|
25.1546|967.693|100.576|
565.533|610.486|102.621|
781.004|641.686|109.578|
865.914|102.125|99.1243|
690.697| 869.16|93.9485|
939.915|335.076|91.6222|
439.507|411.981|94.9695|
Реальная плотность: 0.0700321
********************************************************************
Испытание3
Плотность: 0.07
********************************************************************
556.843|426.409|94.0275|
872.282|438.293|108.777|
962.706|884.538|102.957|
117.691|211.896|106.801|
586.712|836.402|98.4115|
457.751|175.669|98.9977|
829.742|80.0298|103.573|
491.662| 797.91|96.4071|
582.407|904.008|102.405|
662.993|713.676|96.1147|
331.137|476.916|92.6154|
949.022|289.401|109.918|
432.027|  981.8|101.377|
479.235|319.878|102.849|
593.036|881.317|102.052|
486.221|545.558|108.659|
140.269|373.101|99.8131|
567.481|617.503|91.5231|
258.961|697.289| 90.136|
154.935|583.405| 90.786|
687.016|953.972|97.5439|
50.6582|998.211|105.033|
551.506|988.205|98.5809|
478.274| 474.53|90.6554|
964.603|971.337| 105.86|
687.265|650.717|103.074|
93.4082|198.367| 100.71|
535.125| 192.55|109.884|
 391.85|518.281|105.521|
95.0392|810.283|104.109|
590.818|900.952|101.637|
 854.09|306.837|97.1537|
 367.72|637.781|99.9939|
889.672|660.077|96.0666|
159.043|865.646|107.639|
110.753|516.522|93.5765|
239.496| 389.66|103.869|
 579.39|530.934|91.9487|
983.608|922.376|104.815|
228.011|122.321| 102.75|
688.744|369.555|95.9637|
405.727|115.316|106.551|
920.993|763.113|108.191|
0.896389|448.223|90.5598|
115.765|790.312|94.0018|
397.323| 203.23|92.1092|
537.366|940.498|98.9371|
239.421|930.182|99.0056|
963.991|302.735|106.093|
565.481|219.165|97.7749|
604.694|176.683|91.5767|
391.178|420.741|109.686|
87.8695|36.2858|102.957|
508.165|273.654|101.688|
912.175|590.889|92.8157|
884.858|764.314|105.943|
776.028|582.731|99.5369|
403.022|969.349|97.3549|
865.958|157.525|94.4137|
580.047|256.182| 95.798|
187.006|560.984|100.253|
652.937|525.969|103.029|
359.731|888.426|101.923|
74.2508|140.849|102.182|
587.107| 352.33|100.562|
711.714|880.294|98.5031|
889.732|880.786|102.262|
237.664|216.558|100.811|
871.604|579.088|103.706|
 730.71|332.769| 105.89|
970.657|643.236|102.778|
895.693|231.761|102.297|
625.355|498.116|95.3165|
990.408|110.009|93.7726|
545.854|402.431|97.9922|
648.837|57.9784|100.597|
803.239|641.117|96.5384|
693.043|43.1007|103.244|
569.179|527.022|108.827|
439.244|368.059|90.6078|
989.346|118.756|104.946|
739.498|583.865|97.1103|
54.4685| 996.64|91.1735|
689.154|312.165|100.923|
78.6139|155.309|107.313|
288.517|235.217|92.2189|
633.944|543.958|96.5653|
673.093|756.842|99.0643|
472.878|926.073|91.4601|
566.807|460.184|95.0017|
 442.46|674.168|92.6684|
248.192|62.8074| 92.283|
500.676|648.728|101.568|
892.402|748.237|92.9296|
422.604|830.082|101.586|
289.618|744.324|102.336|
272.918|169.393|97.1631|
324.672|196.451|106.571|
320.122|626.673|100.233|
419.178|  692.7|90.9063|
987.453|617.405|92.6457|
244.707| 499.12|105.429|
401.519|579.796|106.254|
164.372|437.442|  103.8|
169.662|565.413|99.9082|
507.351|210.516|103.731|
352.123|251.709|  98.06|
194.401|261.177|104.143|
251.796|927.552| 100.96|
373.527|171.256|104.565|
551.491|499.685|103.779|
289.377|508.541|104.997|
514.716|296.474|93.9549|
703.852|901.518|97.9786|
73.3217|641.532|92.3082|
17.2444|970.841|98.7974|
 191.39|50.2716|105.556|
624.015|76.1866|107.909|
215.093|4.29399|98.0176|
965.458|759.956|97.5636|
240.326|364.709|105.442|
149.232| 735.56|103.396|
362.807|782.507|97.3193|
860.338|703.147|101.687|
150.592|692.327|105.719|
574.013|902.965|96.2589|
871.457|116.755|102.809|
907.656|538.172|101.966|
 895.43|925.721|106.264|
 218.77|581.558|109.283|
  730.6|229.117|106.431|
423.344|698.023| 91.473|
 638.83| 927.33|94.6845|
85.9897|497.573|98.9143|
17.4725|334.176|94.0102|
 821.72|18.7924|100.302|
595.013|574.539|98.1486|
379.873|611.179|94.3379|
396.417|62.5335|106.861|
574.444|6.80558|100.504|
865.551|438.476|105.741|
562.525|163.391|102.983|
288.887|112.815|91.2376|
421.582|64.4547|107.483|
707.675|485.517|95.4367|
987.389|461.445|103.476|
410.553|675.896|93.6381|
918.171| 830.06|100.902|
963.603|255.625|103.656|
321.491|830.747|108.197|
61.9703|671.534|93.5428|
160.158|421.876|105.208|
116.007|26.4495|102.095|
183.654|59.4691|90.4785|
993.998| 910.44| 109.06|
531.785|920.781|109.533|
71.9672|260.216|  104.1|
221.289|748.559|96.9041|
5.75963|190.952|95.8094|
8.74931|737.825|92.7619|
305.194|647.948|104.961|
788.231|104.832|  90.74|
124.228|944.598|91.4341|
924.389|345.459|102.275|
823.868|510.422|90.2723|
870.568|918.567|106.164|
861.265|558.095|100.683|
 270.94|840.577|90.2891|
716.278|18.7875|97.3534|
760.782|737.947|105.636|
582.698|203.165|93.4201|
417.765|271.003| 105.19|
724.523|430.573|94.3401|
579.319|253.666|96.1092|
364.159|872.314|108.368|
260.166|463.582|107.236|
597.031|880.895| 91.143|
603.918|442.956| 102.91|
687.305|260.206|90.1344|
119.423|896.212|92.4235|
533.453|511.178|92.9789|
325.911|668.095|95.6625|
 944.02| 227.06|100.253|
260.727|426.535|100.382|
11.7684|202.122|107.285|
137.513|309.213|99.4866|
180.123|505.988|108.788|
9.11821|652.909|105.593|
517.132|716.552|95.9488|
120.179|795.593|102.323|
 422.43|339.531|95.2069|
463.561|14.4413|106.748|
985.396| 403.68|101.777|
144.269|539.377|101.383|
580.613|599.682|103.058|
 667.01|217.053|108.498|
802.837|614.687|101.591|
831.244|363.058|98.2152|
642.155|331.289|96.5377|
494.647|178.621|107.095|
  123.3|983.141|109.807|
466.708|695.044|106.101|
  589.1| 624.49| 93.636|
727.129|721.538|94.4988|
249.608|374.257|95.0305|
470.101|640.135|99.5897|
882.452|628.275|103.888|
 319.14|221.614|100.984|
819.725|52.3432|108.101|
641.999|287.132|94.1523|
777.849|620.297|101.804|
192.109|142.522|107.636|
 364.29|378.951|103.371|
  545.5| 854.76|95.5586|
378.038|574.223|105.569|
 100.45|601.632|103.383|
904.654|297.306|103.328|
719.811|834.262|98.6405|
366.274|426.933|90.1873|
683.645|746.141|97.1838|
559.969|119.275|102.123|
712.255|973.156|100.418|
429.526|934.788|93.3389|
 508.51|20.4292|104.354|
197.852|128.501|102.366|
197.835|563.574|106.223|
63.2211|464.438|101.493|
478.892|36.3277|95.5949|
58.1148|396.216|105.938|
297.715|55.2245|91.1539|
973.524|665.601|105.759|
561.149|709.398|102.456|
933.987|140.447|98.8114|
489.895|657.115| 100.92|
747.111|50.4927|104.587|
304.915|913.585|99.8957|
308.995|668.816|102.017|
589.965|710.034|108.951|
272.012|385.881|101.347|
926.712|137.942| 107.88|
3.63221|290.118|99.7463|
654.446|90.9404|101.633|
167.244|159.544|100.641|
580.184|241.326|96.7223|
321.583|905.883|109.272|
890.972|745.757|104.249|
702.776|244.269| 103.92|
560.478|700.127|99.3681|
906.268|120.458|98.4627|
345.624|646.241|105.867|
118.652|655.534|96.8439|
351.672|852.736| 93.794|
786.267| 538.83|90.8052|
65.5343|526.891|99.7892|
670.634|40.4629|101.034|
8.90741|773.508|106.991|
16.9192|901.102|104.864|
564.545|753.451|103.098|
 167.63|636.521|95.1097|
863.587| 364.82|99.8961|
 612.18|887.852|90.6421|
612.284|372.494|107.817|
546.462|960.392|94.1203|
872.875| 123.29|96.3184|
681.586|164.114|100.289|
445.936|802.805|103.802|
413.629|745.787|98.0479|
431.849|901.549|103.492|
236.468|86.4588|106.255|
977.066| 907.38|96.8382|
618.126|938.821|107.295|
654.761|902.604|104.581|
923.128|115.434| 92.573|
372.495|339.181|101.883|
258.964|104.063|91.1917|
144.551|667.091| 109.74|
568.756|239.596|98.1726|
480.098|516.653|108.526|
291.265|916.433|106.077|
428.585|482.479|108.739|
480.721|796.086|91.3074|
991.937|455.519|103.038|
651.643|101.396|109.131|
302.534|617.856|102.995|
44.7777|859.619|100.112|
 312.73|183.309|104.865|
232.748|246.398|91.5766|
683.607|347.162|95.0088|
715.572|854.906|105.471|
366.704|522.706|97.8555|
872.786|221.906|106.898|
299.135| 828.67|98.8846|
906.267|664.336|101.054|
82.6234|612.825|101.511|
28.0402|343.183|104.823|
122.202|352.285|92.4855|
375.582|846.001|102.534|
966.137|566.758|102.629|
356.255|243.157| 109.15|
19.6913| 570.94|106.101|
100.635|335.695| 97.379|
470.794|334.101|102.657|
671.336|993.301|100.117|
471.926|792.928|102.167|
962.121|292.286|99.9057|
  986.3|629.553|93.9137|
632.873|90.6207|109.036|
760.711|878.463| 97.075|
180.892|267.719|91.5311|
811.823|238.539|104.286|
593.378|508.704|93.8729|
719.246|403.842|103.922|
695.688|170.473|98.2432|
981.966|797.451|103.074|
 253.08|48.6625|92.7651|
798.635|827.012|106.935|
179.673|371.235|105.988|
424.439| 114.12|106.983|
185.802|38.3082|95.4906|
322.211|478.086|   97.3|
622.243| 425.28|94.9014|
199.668|542.938|97.9791|
717.062|499.771|93.5677|
598.224|294.756|93.6285|
395.087|402.812|100.986|
524.973|62.4848|  96.44|
531.804|    775|108.825|
989.753|879.464|100.029|
723.812|57.3453|93.2428|
14.2294|465.745|102.519|
132.532|773.064| 98.624|
118.145|351.596|106.176|
693.896|678.432|97.6563|
114.186|594.459|96.2168|
 922.58|837.105|90.5051|
148.033|310.704|99.8521|
976.649|237.161|107.686|
442.334|246.005|99.3615|
684.611| 820.22| 92.476|
334.944|415.903|105.261|
618.434|532.913|107.288|
610.562|47.5244|93.0916|
488.653|956.584|107.738|
780.495|121.163|97.8833|
964.186| 776.29| 101.14|
759.239|  927.5|100.072|
59.5315|56.0773| 92.112|
504.141|968.575|98.9705|
258.687|751.587|103.628|
392.102| 748.59|107.377|
Реальная плотность: 0.0702098
